Group_Number,Group_Index,PathName_Nuclei,PathName_pAKT,FileName_Nuclei,FileName_pAKT,Metadata_Barcode,Metadata_Column,Metadata_CreationDate,Metadata_CreationTime,Metadata_FieldIndex,Metadata_ImagingComputer,Metadata_PlateSize,Metadata_RowNumber
109,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 31(fld 1 wv DAPI - DAPI).tif,K - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
110,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 32(fld 1 wv DAPI - DAPI).tif,K - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
111,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 33(fld 1 wv DAPI - DAPI).tif,K - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
112,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 34(fld 1 wv DAPI - DAPI).tif,K - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
113,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 35(fld 1 wv DAPI - DAPI).tif,K - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
114,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 36(fld 1 wv DAPI - DAPI).tif,K - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
115,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 37(fld 1 wv DAPI - DAPI).tif,K - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
116,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 38(fld 1 wv DAPI - DAPI).tif,K - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
117,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 39(fld 1 wv DAPI - DAPI).tif,K - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
118,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 4(fld 1 wv DAPI - DAPI).tif,K - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
119,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 40(fld 1 wv DAPI - DAPI).tif,K - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
120,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 41(fld 1 wv DAPI - DAPI).tif,K - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
121,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 42(fld 1 wv DAPI - DAPI).tif,K - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
122,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 5(fld 1 wv DAPI - DAPI).tif,K - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
123,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 6(fld 1 wv DAPI - DAPI).tif,K - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
124,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 7(fld 1 wv DAPI - DAPI).tif,K - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
125,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 8(fld 1 wv DAPI - DAPI).tif,K - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
126,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,K - 9(fld 1 wv DAPI - DAPI).tif,K - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,11
127,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 1(fld 1 wv DAPI - DAPI).tif,L - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
128,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 10(fld 1 wv DAPI - DAPI).tif,L - 10(fld 1 wv FITC - FITC).tif,VB00021880,10,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
129,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 11(fld 1 wv DAPI - DAPI).tif,L - 11(fld 1 wv FITC - FITC).tif,VB00021880,11,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
130,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 12(fld 1 wv DAPI - DAPI).tif,L - 12(fld 1 wv FITC - FITC).tif,VB00021880,12,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
131,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 13(fld 1 wv DAPI - DAPI).tif,L - 13(fld 1 wv FITC - FITC).tif,VB00021880,13,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
132,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 14(fld 1 wv DAPI - DAPI).tif,L - 14(fld 1 wv FITC - FITC).tif,VB00021880,14,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
133,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 15(fld 1 wv DAPI - DAPI).tif,L - 15(fld 1 wv FITC - FITC).tif,VB00021880,15,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
134,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 16(fld 1 wv DAPI - DAPI).tif,L - 16(fld 1 wv FITC - FITC).tif,VB00021880,16,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
135,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 17(fld 1 wv DAPI - DAPI).tif,L - 17(fld 1 wv FITC - FITC).tif,VB00021880,17,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
136,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 18(fld 1 wv DAPI - DAPI).tif,L - 18(fld 1 wv FITC - FITC).tif,VB00021880,18,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
137,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 19(fld 1 wv DAPI - DAPI).tif,L - 19(fld 1 wv FITC - FITC).tif,VB00021880,19,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
138,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 2(fld 1 wv DAPI - DAPI).tif,L - 2(fld 1 wv FITC - FITC).tif,VB00021880,2,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
139,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 20(fld 1 wv DAPI - DAPI).tif,L - 20(fld 1 wv FITC - FITC).tif,VB00021880,20,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
140,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 21(fld 1 wv DAPI - DAPI).tif,L - 21(fld 1 wv FITC - FITC).tif,VB00021880,21,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
141,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 22(fld 1 wv DAPI - DAPI).tif,L - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
142,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 23(fld 1 wv DAPI - DAPI).tif,L - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
143,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 24(fld 1 wv DAPI - DAPI).tif,L - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
144,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 25(fld 1 wv DAPI - DAPI).tif,L - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
145,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 26(fld 1 wv DAPI - DAPI).tif,L - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
146,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 27(fld 1 wv DAPI - DAPI).tif,L - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
147,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 28(fld 1 wv DAPI - DAPI).tif,L - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
148,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 29(fld 1 wv DAPI - DAPI).tif,L - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
149,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 3(fld 1 wv DAPI - DAPI).tif,L - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
150,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 30(fld 1 wv DAPI - DAPI).tif,L - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
151,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 31(fld 1 wv DAPI - DAPI).tif,L - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
152,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 32(fld 1 wv DAPI - DAPI).tif,L - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
153,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 33(fld 1 wv DAPI - DAPI).tif,L - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
154,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 34(fld 1 wv DAPI - DAPI).tif,L - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
155,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 35(fld 1 wv DAPI - DAPI).tif,L - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
156,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 36(fld 1 wv DAPI - DAPI).tif,L - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
157,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 37(fld 1 wv DAPI - DAPI).tif,L - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
158,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 38(fld 1 wv DAPI - DAPI).tif,L - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
159,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 39(fld 1 wv DAPI - DAPI).tif,L - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
160,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 4(fld 1 wv DAPI - DAPI).tif,L - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
161,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 40(fld 1 wv DAPI - DAPI).tif,L - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
162,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 41(fld 1 wv DAPI - DAPI).tif,L - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
163,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 42(fld 1 wv DAPI - DAPI).tif,L - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
164,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 5(fld 1 wv DAPI - DAPI).tif,L - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
165,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 6(fld 1 wv DAPI - DAPI).tif,L - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
166,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 7(fld 1 wv DAPI - DAPI).tif,L - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
167,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 8(fld 1 wv DAPI - DAPI).tif,L - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
168,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,L - 9(fld 1 wv DAPI - DAPI).tif,L - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,12
169,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 1(fld 1 wv DAPI - DAPI).tif,M - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
170,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 10(fld 1 wv DAPI - DAPI).tif,M - 10(fld 1 wv FITC - FITC).tif,VB00021880,10,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
171,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 11(fld 1 wv DAPI - DAPI).tif,M - 11(fld 1 wv FITC - FITC).tif,VB00021880,11,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
172,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 12(fld 1 wv DAPI - DAPI).tif,M - 12(fld 1 wv FITC - FITC).tif,VB00021880,12,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
173,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 13(fld 1 wv DAPI - DAPI).tif,M - 13(fld 1 wv FITC - FITC).tif,VB00021880,13,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
174,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 14(fld 1 wv DAPI - DAPI).tif,M - 14(fld 1 wv FITC - FITC).tif,VB00021880,14,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
175,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 15(fld 1 wv DAPI - DAPI).tif,M - 15(fld 1 wv FITC - FITC).tif,VB00021880,15,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
176,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 16(fld 1 wv DAPI - DAPI).tif,M - 16(fld 1 wv FITC - FITC).tif,VB00021880,16,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
177,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 17(fld 1 wv DAPI - DAPI).tif,M - 17(fld 1 wv FITC - FITC).tif,VB00021880,17,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
178,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 18(fld 1 wv DAPI - DAPI).tif,M - 18(fld 1 wv FITC - FITC).tif,VB00021880,18,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
179,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 19(fld 1 wv DAPI - DAPI).tif,M - 19(fld 1 wv FITC - FITC).tif,VB00021880,19,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
180,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 2(fld 1 wv DAPI - DAPI).tif,M - 2(fld 1 wv FITC - FITC).tif,VB00021880,2,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
181,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 20(fld 1 wv DAPI - DAPI).tif,M - 20(fld 1 wv FITC - FITC).tif,VB00021880,20,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
182,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 21(fld 1 wv DAPI - DAPI).tif,M - 21(fld 1 wv FITC - FITC).tif,VB00021880,21,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
183,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 22(fld 1 wv DAPI - DAPI).tif,M - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
184,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 23(fld 1 wv DAPI - DAPI).tif,M - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
185,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 24(fld 1 wv DAPI - DAPI).tif,M - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
186,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 25(fld 1 wv DAPI - DAPI).tif,M - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
187,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 26(fld 1 wv DAPI - DAPI).tif,M - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
188,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 27(fld 1 wv DAPI - DAPI).tif,M - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
189,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 28(fld 1 wv DAPI - DAPI).tif,M - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
190,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 29(fld 1 wv DAPI - DAPI).tif,M - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
191,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 3(fld 1 wv DAPI - DAPI).tif,M - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
192,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 30(fld 1 wv DAPI - DAPI).tif,M - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
193,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 31(fld 1 wv DAPI - DAPI).tif,M - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
194,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 32(fld 1 wv DAPI - DAPI).tif,M - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
195,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 33(fld 1 wv DAPI - DAPI).tif,M - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
196,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 34(fld 1 wv DAPI - DAPI).tif,M - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
197,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 35(fld 1 wv DAPI - DAPI).tif,M - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
198,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 36(fld 1 wv DAPI - DAPI).tif,M - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
199,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 37(fld 1 wv DAPI - DAPI).tif,M - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
200,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 38(fld 1 wv DAPI - DAPI).tif,M - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
201,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 39(fld 1 wv DAPI - DAPI).tif,M - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
202,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 4(fld 1 wv DAPI - DAPI).tif,M - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
203,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 40(fld 1 wv DAPI - DAPI).tif,M - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
204,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 41(fld 1 wv DAPI - DAPI).tif,M - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
205,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 42(fld 1 wv DAPI - DAPI).tif,M - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
206,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 5(fld 1 wv DAPI - DAPI).tif,M - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
207,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 6(fld 1 wv DAPI - DAPI).tif,M - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
208,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 7(fld 1 wv DAPI - DAPI).tif,M - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
209,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 8(fld 1 wv DAPI - DAPI).tif,M - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
210,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,M - 9(fld 1 wv DAPI - DAPI).tif,M - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,13
211,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,N - 1(fld 1 wv DAPI - DAPI).tif,N - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,14
212,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,N - 10(fld 1 wv DAPI - DAPI).tif,N - 10(fld 1 wv FITC - FITC).tif,VB00021880,10,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,14
213,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,N - 11(fld 1 wv DAPI - DAPI).tif,N - 11(fld 1 wv FITC - FITC).tif,VB00021880,11,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,14
214,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,N - 12(fld 1 wv DAPI - DAPI).tif,N - 12(fld 1 wv FITC - FITC).tif,VB00021880,12,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,14
215,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,N - 13(fld 1 wv DAPI - DAPI).tif,N - 13(fld 1 wv FITC - FITC).tif,VB00021880,13,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,14
216,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,N - 14(fld 1 wv DAPI - DAPI).tif,N - 14(fld 1 wv FITC - FITC).tif,VB00021880,14,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,14
217,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,N - 15(fld 1 wv DAPI - DAPI).tif,N - 15(fld 1 wv FITC - FITC).tif,VB00021880,15,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,14
